19-07-2023 14:54	fetched	4381	Esther
20-07-2023 11:27	insert	4405	Jaimy
20-07-2023 13:40	mail	4377	Jaimy
20-07-2023 14:29	fetched	4377	Jaimy
20-07-2023 14:48	update	4405	Jaimy
20-07-2023 16:12	update	4395	Jaimy
20-07-2023 16:13	update	4395	Jaimy
20-07-2023 16:44	update	4405	Jaimy
21-07-2023 14:06	update	4394	Jaimy
21-07-2023 14:07	mail	4394	Jaimy
21-07-2023 14:57	fetched	4394	Jaimy
21-07-2023 15:02	fetched	4395	Jaimy
22-07-2023 10:43	update	4401	Jaimy
22-07-2023 10:43	update	4374	Jaimy
22-07-2023 13:22	insert	4407	Jaimy
22-07-2023 13:29	update	4407	Jaimy
22-07-2023 15:06	mail	4403	Jaimy
22-07-2023 15:07	mail	4397	Jaimy
22-07-2023 15:29	update	4401	Jaimy
22-07-2023 15:56	fetched	4402	Jaimy
23-07-2023 13:39	fetched	4401	Jaimy
23-07-2023 16:39	update	4374	Jaimy
24-07-2023 13:22	insert	4408	Jaimy
24-07-2023 13:23	update	4408	Jaimy
24-07-2023 16:48	update	4316	Jaimy
24-07-2023 16:48	call	4316	Jaimy
25-07-2023 15:20	insert	4410	Dennis
26-07-2023 12:09	update	4390	Ellen
26-07-2023 12:11	update	4390	Ellen
26-07-2023 12:17	update	4403	Ellen
26-07-2023 12:17	fetched	4403	Ellen
26-07-2023 13:10	update	4390	Ellen
26-07-2023 14:11	update	4390	Ellen
26-07-2023 14:30	fetched	4397	Ellen
27-07-2023 11:21	update	4390	Jaimy
27-07-2023 14:08	mail	4384	Jaimy
27-07-2023 15:24	insert	4411	Jaimy
28-07-2023 16:21	fetched	4316	Esther
29-07-2023 11:39	mail	4408	Jaimy
29-07-2023 12:00	insert	4412	Jaimy
29-07-2023 13:30	update	4412	Jaimy
29-07-2023 13:30	update	4412	Jaimy
29-07-2023 14:23	fetched	4408	Jaimy
29-07-2023 14:24	insert	4413	Jaimy
29-07-2023 15:54	insert	4414	Dennis
29-07-2023 16:20	mail	4374	Esther
30-07-2023 16:41	update	4389	Dennis
01-08-2023 10:47	fetched	4405	Esther
01-08-2023 11:57	update	4411	Esther
01-08-2023 14:42	update	4411	Esther
01-08-2023 14:42	fetched	4411	Esther
02-08-2023 10:47	fetched	4355	Esther
02-08-2023 10:47	fetched	4340	Esther
02-08-2023 10:58	update	4412	Esther
02-08-2023 11:17	update	4412	Esther
04-08-2023 12:31	insert	4419	Ellen
05-08-2023 10:26	update	4389	Esther
05-08-2023 10:27	update	4414	Esther
05-08-2023 10:28	call	4389	Esther
05-08-2023 10:30	update	4407	Esther
05-08-2023 11:50	fetched	4414	Esther
05-08-2023 12:37	update	4384	Ellen
05-08-2023 12:37	fetched	4384	Ellen
05-08-2023 14:32	call	4413	Dennis
05-08-2023 14:59	fetched	4375	Esther
05-08-2023 15:23	update	4374	Esther
05-08-2023 15:33	fetched	4413	Esther
05-08-2023 16:18	update	4407	Esther
06-08-2023 13:10	insert	4422	Ilona
07-08-2023 12:35	update	4422	Ilona
07-08-2023 13:05	insert	4423	Ilona
07-08-2023 16:12	update	4423	Ilona
08-08-2023 13:12	fetched	4423	Esther
08-08-2023 16:19	mail	4374	Esther
08-08-2023 16:19	mail	4374	Esther
08-08-2023 16:58	update	4412	Esther
08-08-2023 17:00	update	4412	Esther
10-08-2023 09:27	call	4407	Dennis
10-08-2023 09:48	insert	4427	Ellen
10-08-2023 13:01	fetched	4389	Ellen
10-08-2023 13:02	insert	4426	Ellen
10-08-2023 14:17	update	4419	Ilona
10-08-2023 14:17	update	4419	Ilona
10-08-2023 16:37	insert	4428	Ilona
11-08-2023 11:44	insert	4429	Esther
11-08-2023 12:02	fetched	4374	Esther
11-08-2023 13:51	insert	4421	Esther
11-08-2023 14:27	insert	4430	Esther
11-08-2023 14:29	update	4430	Esther
12-08-2023 12:40	fetched	4419	Esther
12-08-2023 13:24	insert	4431	Esther
12-08-2023 13:41	update	4429	Dennis
12-08-2023 14:18	mail	4422	Esther
12-08-2023 14:35	fetched	4422	Esther
12-08-2023 14:38	update	4431	Esther
12-08-2023 14:39	update	4431	Esther
12-08-2023 15:14	insert	4432	Esther
12-08-2023 15:16	update	4432	Esther
13-08-2023 16:17	insert	4434	Fleur
15-08-2023 11:41	insert	4437	Jaimy
15-08-2023 14:54	insert	4438	Jaimy
16-08-2023 11:08	update	4426	Ellen
16-08-2023 11:08	call	4427	Ellen
16-08-2023 11:08	fetched	4427	Ellen
16-08-2023 14:24	insert	4441	Fleur
16-08-2023 16:41	insert	4440	Fleur
17-08-2023 10:24	update	4440	Dennis
17-08-2023 10:28	update	4440	Dennis
17-08-2023 12:44	insert	4443	Ilona
17-08-2023 13:01	insert	4444	Ellen
17-08-2023 13:05	insert	4445	Ellen
17-08-2023 16:17	call	4426	Ellen
17-08-2023 17:02	call	4444	Dennis
17-08-2023 17:02	call	4443	Dennis
17-08-2023 17:17	call	4410	Dennis
18-08-2023 10:20	fetched	4426	Ellen
18-08-2023 11:07	update	4430	Jaimy
18-08-2023 14:13	update	4438	Jaimy
18-08-2023 14:26	update	4443	Ellen
18-08-2023 14:26	fetched	4443	Ellen
18-08-2023 14:26	update	4444	Ellen
18-08-2023 14:27	fetched	4444	Ellen
18-08-2023 14:42	insert	4447	Jaimy
18-08-2023 14:42	update	4447	Jaimy
18-08-2023 14:49	update	4447	Jaimy
18-08-2023 15:08	update	4390	Jaimy
18-08-2023 16:09	update	4390	Ellen
19-08-2023 09:37	update	4434	Jaimy
19-08-2023 09:38	mail	4434	Jaimy
19-08-2023 09:38	mail	4434	Jaimy
19-08-2023 09:40	mail	4438	Jaimy
19-08-2023 09:48	update	4437	Fleur
19-08-2023 09:48	mail	4437	Fleur
19-08-2023 09:51	update	4431	Jaimy
19-08-2023 10:03	call	4431	Jaimy
19-08-2023 10:04	call	4421	Jaimy
19-08-2023 12:28	update	4432	Fleur
19-08-2023 12:28	update	4432	Fleur
19-08-2023 12:42	mail	4447	Fleur
19-08-2023 13:35	fetched	4421	Ellen
19-08-2023 14:44	insert	4446	Jaimy
19-08-2023 15:10	update	4446	Jaimy
19-08-2023 15:54	update	4446	Jaimy
19-08-2023 16:18	update	4446	Jaimy
19-08-2023 16:19	update	4446	Jaimy
20-08-2023 14:32	fetched	4434	Jaimy
20-08-2023 14:45	fetched	4410	Dennis
21-08-2023 12:08	insert	4449	Ellen
21-08-2023 13:30	update	4438	Ellen
21-08-2023 13:30	fetched	4438	Ellen
21-08-2023 13:33	insert	4438	Ellen
22-08-2023 13:48	insert	4451	Jaimy
22-08-2023 14:21	insert	4452	Jaimy
22-08-2023 16:26	insert	4453	Dennis
23-08-2023 10:19	update	4441	Ellen
23-08-2023 10:21	call	4441	Ellen
23-08-2023 10:26	update	4445	Ellen
23-08-2023 10:27	mail	4445	Ellen
23-08-2023 11:12	update	4407	Ellen
23-08-2023 16:01	fetched	4445	Jaimy
25-08-2023 09:56	insert	25-08-2023_09:56:36	Jaimy
25-08-2023 09:59	update	4456	Jaimy
25-08-2023 10:07	update	4396	Jaimy
25-08-2023 10:10	mail	4396	Ellen
25-08-2023 10:11	contacted	25-08-2023_09:56:36	Ellen
25-08-2023 10:11	ordered	25-08-2023_09:56:36	Ellen
25-08-2023 10:11	contacted	25-08-2023_09:56:36	Ellen
25-08-2023 10:18	mail	4412	Jaimy
25-08-2023 10:22	fetched	4431	Ellen
25-08-2023 10:23	update	25-08-2023_09:56:36	Ellen
25-08-2023 10:56	update	25-08-2023_09:56:36	Dennis
25-08-2023 10:57	update	25-08-2023_09:56:36	Dennis
25-08-2023 11:15	update	25-08-2023_09:56:36	Jaimy
25-08-2023 11:34	update	4432	Jaimy
25-08-2023 12:32	insert	25-08-2023_12:32:39	Dennis
25-08-2023 12:34	update	25-08-2023_12:32:39	Dennis
25-08-2023 12:35	update	25-08-2023_12:32:39	Jaimy
25-08-2023 13:37	ordered	25-08-2023_12:32:39	Dennis
25-08-2023 13:37	update	25-08-2023_12:32:39	Dennis
25-08-2023 13:38	update	25-08-2023_12:32:39	Dennis
25-08-2023 15:30	insert	25-08-2023_15:30:45	Dennis
25-08-2023 17:13	insert	4458	Jaimy
25-08-2023 17:14	update	4458	Ellen
25-08-2023 17:14	update	4458	Ellen
25-08-2023 17:15	update	4458	Ellen
26-08-2023 10:26	contacted	25-08-2023_12:32:39	Esther
26-08-2023 10:57	insert	4459	Fleur
26-08-2023 11:00	update	4459	Esther
26-08-2023 11:04	update	4451	Esther
26-08-2023 11:04	mail	4451	Esther
26-08-2023 11:05	call	4449	Esther
26-08-2023 11:14	update	4453	Esther
26-08-2023 11:14	update	4453	Esther
26-08-2023 13:44	insert	26-08-2023_13:44:09	Dennis
26-08-2023 13:44	update	26-08-2023_13:44:09	Dennis
26-08-2023 14:29	update	26-08-2023_13:44:09	Esther
26-08-2023 14:30	update	26-08-2023_13:44:09	Esther
26-08-2023 14:33	update	4451	Jaimy
26-08-2023 14:34	update	4451	Jaimy
26-08-2023 14:34	update	4451	Jaimy
26-08-2023 14:34	update	4451	Jaimy
26-08-2023 14:34	update	4451	Jaimy
26-08-2023 14:44	insert	4462	Dennis
26-08-2023 15:30	insert	26-08-2023_15:30:04	Jaimy
26-08-2023 15:47	fetched	4441	Jaimy
26-08-2023 15:47	fetched	4449	Jaimy
26-08-2023 15:49	fetched	25-08-2023_09:56:36	Jaimy
26-08-2023 16:45	insert	26-08-2023_16:45:59	Jaimy
26-08-2023 16:47	update	26-08-2023_16:45:59	Jaimy
26-08-2023 17:01	update	26-08-2023_15:30:04	Jaimy
27-08-2023 12:25	fetched	4451	Jessie
27-08-2023 12:43	insert	27-08-2023_12:43:36	Ellen
27-08-2023 13:11	insert	4464	Ellen
27-08-2023 13:50	insert	27-08-2023_13:50:44	Jessie
27-08-2023 14:11	update	27-08-2023_13:50:44	Jessie
27-08-2023 14:33	insert	4467	Ellen
27-08-2023 16:15	insert	4468	Ellen
28-08-2023 12:54	ordered	26-08-2023_16:45:59	Ilona
28-08-2023 13:19	insert	28-08-2023_13:19:25	Esther
28-08-2023 13:42	update	4438	Esther
28-08-2023 13:43	update	4438	Esther
28-08-2023 14:00	insert	4469	Esther
28-08-2023 15:08	fetched	4396	Esther
28-08-2023 15:44	insert	4470	Esther
28-08-2023 16:24	update	4468	Esther
29-08-2023 10:02	fetched	4447	Esther
29-08-2023 10:03	update	4468	Esther
29-08-2023 10:20	ordered	26-08-2023_15:30:04	Ilona
29-08-2023 10:34	ordered	27-08-2023_13:50:44	Esther
29-08-2023 10:51	ordered	25-08-2023_15:30:45	Esther
29-08-2023 11:15	update	27-08-2023_12:43:36	Esther
29-08-2023 11:15	update	25-08-2023_12:32:39	Esther
29-08-2023 11:41	insert	29-08-2023_11:41:12	Ilona
29-08-2023 11:41	contacted	28-08-2023_13:19:25	Ilona
29-08-2023 11:45	ordered	28-08-2023_13:19:25	Ilona
29-08-2023 11:45	fetched	28-08-2023_13:19:25	Ilona
29-08-2023 11:49	update	4468	Ilona
29-08-2023 11:51	insert	29-08-2023_11:51:45	Ilona
29-08-2023 11:52	update	29-08-2023_11:51:45	Ilona
29-08-2023 11:58	insert	29-08-2023_11:58:50	Ilona
29-08-2023 12:10	fetched	27-08-2023_12:43:36	Ilona
29-08-2023 12:13	insert	29-08-2023_12:13:19	Ilona
29-08-2023 12:13	ordered	29-08-2023_12:13:19	Ilona
29-08-2023 12:35	insert	29-08-2023_12:35:24	Ilona
29-08-2023 12:35	ordered	29-08-2023_12:35:24	Ilona
29-08-2023 12:36	insert	29-08-2023_12:36:42	Ilona
29-08-2023 12:36	ordered	29-08-2023_12:36:42	Ilona
29-08-2023 12:37	update	29-08-2023_12:36:42	Ilona
29-08-2023 12:39	update	29-08-2023_12:35:24	Ilona
29-08-2023 12:39	update	29-08-2023_12:13:19	Ilona
29-08-2023 12:41	insert	29-08-2023_12:41:11	Ilona
29-08-2023 12:41	ordered	29-08-2023_12:41:11	Ilona
29-08-2023 12:43	insert	29-08-2023_12:43:42	Ilona
29-08-2023 12:43	insert	4471	Dennis
29-08-2023 12:43	ordered	29-08-2023_12:43:42	Ilona
29-08-2023 14:37	update	26-08-2023_13:44:09	Dennis
29-08-2023 14:42	ordered	26-08-2023_13:44:09	Dennis
29-08-2023 14:56	insert	29-08-2023_14:56:16	Dennis
29-08-2023 14:56	ordered	29-08-2023_14:56:16	Dennis
29-08-2023 15:12	insert	4473	Dennis
29-08-2023 15:19	update	4473	Dennis
29-08-2023 15:29	insert	4472	Dennis
30-08-2023 11:56	contacted	26-08-2023_16:45:59	Ellen
30-08-2023 13:05	update	4452	Ellen
30-08-2023 13:06	call	4452	Ellen
30-08-2023 14:15	update	4464	Ellen
30-08-2023 14:15	call	4464	Ellen
30-08-2023 14:17	fetched	4452	Ellen
30-08-2023 14:28	insert	30-08-2023_14:28:37	Ellen
30-08-2023 14:29	ordered	30-08-2023_14:28:37	Ellen
30-08-2023 16:13	update	4446	Ellen
30-08-2023 16:13	call	4446	Ellen
30-08-2023 16:54	update	4429	Ellen
30-08-2023 17:09	update	4467	Ellen
31-08-2023 14:20	update	4453	Ellen
31-08-2023 14:37	update	4456	Ellen
31-08-2023 15:18	fetched	26-08-2023_16:45:59	Ilona
31-08-2023 15:44	update	4432	Monique
31-08-2023 16:21	update	4467	Ellen
01-09-2023 10:52	call	4432	Esther
01-09-2023 10:53	contacted	30-08-2023_14:28:37	Dennis
01-09-2023 10:53	contacted	29-08-2023_11:58:50	Dennis
01-09-2023 10:54	contacted	30-08-2023_14:28:37	Dennis
01-09-2023 10:56	call	4428	Esther
01-09-2023 11:04	fetched	30-08-2023_14:28:37	Dennis
01-09-2023 11:20	fetched	4437	Esther
01-09-2023 11:21	mail	4440	Esther
01-09-2023 11:21	mail	4440	Esther
01-09-2023 11:21	mail	4440	Esther
01-09-2023 11:29	mail	4458	Esther
01-09-2023 11:29	mail	4458	Esther
01-09-2023 14:36	contacted	29-08-2023_12:13:19	Esther
01-09-2023 14:58	contacted	29-08-2023_12:36:42	Esther
01-09-2023 15:19	contacted	29-08-2023_12:35:24	Esther
01-09-2023 15:25	update	29-08-2023_12:41:11	Esther
01-09-2023 16:06	insert	4479	Ellen
02-09-2023 10:18	update	29-08-2023_11:41:12	Jaimy
02-09-2023 10:41	mail	4472	Esther
02-09-2023 10:53	mail	4430	Esther
02-09-2023 10:56	mail	4470	Esther
02-09-2023 11:13	call	4471	Esther
02-09-2023 11:13	update	4471	Esther
02-09-2023 11:22	mail	4473	Esther
02-09-2023 11:32	insert	02-09-2023_11:32:08	Esther
02-09-2023 12:03	contacted	27-08-2023_13:50:44	Jaimy
02-09-2023 12:06	contacted	25-08-2023_15:30:45	Jaimy
02-09-2023 12:08	call	4467	Jaimy
02-09-2023 12:09	fetched	4407	Esther
02-09-2023 12:11	fetched	25-08-2023_15:30:45	Jaimy
02-09-2023 12:11	fetched	26-08-2023_15:30:04	Jaimy
02-09-2023 12:11	insert	02-09-2023_12:11:19	Esther
02-09-2023 12:31	insert	02-09-2023_12:31:40	Ellen
02-09-2023 14:03	fetched	4467	Jaimy
02-09-2023 15:30	fetched	4458	Dennis
02-09-2023 16:17	fetched	4432	Dennis
02-09-2023 16:39	update	4459	Dennis
02-09-2023 16:40	update	4459	Dennis
02-09-2023 16:40	mail	4459	Dennis
04-09-2023 12:55	insert	04-09-2023_12:55:29	Ellen
04-09-2023 13:01	fetched	4473	Ellen
04-09-2023 13:02	contacted	26-08-2023_13:44:09	Ilona
04-09-2023 13:02	update	26-08-2023_13:44:09	Ilona
04-09-2023 13:07	contacted	29-08-2023_14:56:16	Ilona
04-09-2023 13:45	fetched	4472	Ellen
05-09-2023 10:32	fetched	29-08-2023_12:35:24	Ilona
05-09-2023 10:33	fetched	29-08-2023_14:56:16	Ilona
05-09-2023 11:07	update	02-09-2023_11:32:08	Ilona
05-09-2023 11:13	update	02-09-2023_12:31:40	Ilona
05-09-2023 16:53	insert	4484	Dennis
06-09-2023 10:49	fetched	27-08-2023_13:50:44	Ellen
06-09-2023 11:15	update	4428	Ellen
06-09-2023 11:15	fetched	4428	Ellen
06-09-2023 11:24	fetched	26-08-2023_13:44:09	Ellen
06-09-2023 12:00	contacted	04-09-2023_12:55:29	Ellen
06-09-2023 12:28	insert	06-09-2023_12:28:48	Dennis
06-09-2023 12:50	insert	4485	Ellen
07-09-2023 11:15	update	4479	Ellen
07-09-2023 11:15	mail	4479	Ellen
07-09-2023 11:58	insert	4487	Ilona
07-09-2023 12:15	update	4469	Ilona
07-09-2023 14:19	insert	4465	Ilona
07-09-2023 15:55	mail	4468	Ilona
07-09-2023 16:01	update	4468	Ilona
07-09-2023 16:02	update	4468	Ilona
07-09-2023 16:10	fetched	4470	Ilona
08-09-2023 10:23	fetched	4455	Dennis
08-09-2023 14:55	update	4485	Ellen
08-09-2023 15:45	insert	08-09-2023_15:45:47	Ellen
08-09-2023 15:46	update	08-09-2023_15:45:47	Ellen
08-09-2023 16:49	update	4440	Ellen
08-09-2023 16:49	fetched	4440	Ellen
09-09-2023 10:04	update	02-09-2023_11:32:08	Jaimy
09-09-2023 12:47	fetched	4468	Ellen
09-09-2023 13:11	call	4484	Dennis
09-09-2023 13:16	update	4462	Jaimy
09-09-2023 13:18	call	4462	Jaimy
09-09-2023 13:20	update	4487	Jaimy
09-09-2023 14:32	insert	4489	Ellen
09-09-2023 14:32	update	4489	Ellen
09-09-2023 14:56	fetched	4462	Jaimy
09-09-2023 15:48	insert	09-09-2023_15:48:09	Dennis
11-09-2023 14:07	insert	4492	Ilona
11-09-2023 16:20	fetched	4471	Ilona
12-09-2023 10:25	insert	12-09-2023_10:25:07	Ilona
12-09-2023 11:23	ordered	02-09-2023_12:11:19	Esther
12-09-2023 11:24	ordered	09-09-2023_15:48:09	Esther
12-09-2023 11:38	ordered	02-09-2023_12:31:40	Esther
12-09-2023 11:38	ordered	06-09-2023_12:28:48	Esther
12-09-2023 16:26	contacted	12-09-2023_10:25:07	Monique
13-09-2023 12:27	update	4430	Ellen
13-09-2023 13:09	fetched	4430	Nancy
13-09-2023 13:10	fetched	4492	Nancy
14-09-2023 10:25	insert	4499	Monique
14-09-2023 10:27	update	4499	Monique
14-09-2023 10:40	mail	4465	Ilona
14-09-2023 10:41	mail	4465	Ilona
14-09-2023 10:42	mail	4485	Ilona
14-09-2023 11:33	insert	14-09-2023_11:33:25	Ellen
14-09-2023 11:34	contacted	02-09-2023_12:11:19	Ellen
14-09-2023 11:34	fetched	02-09-2023_12:11:19	Ellen
14-09-2023 11:41	update	29-08-2023_11:58:50	Ellen
14-09-2023 12:51	fetched	4479	Ellen
14-09-2023 14:27	insert	4500	Ilona
14-09-2023 16:17	contacted	06-09-2023_12:28:48	Ilona
14-09-2023 16:19	contacted	02-09-2023_12:31:40	Ilona
14-09-2023 16:31	fetched	4485	Ilona
14-09-2023 16:31	fetched	4465	Ilona
16-09-2023 09:42	update	4500	Jaimy
16-09-2023 10:51	update	4487	Esther
16-09-2023 10:55	update	4469	Jaimy
16-09-2023 11:09	fetched	4459	Esther
16-09-2023 12:07	insert	16-09-2023_12:07:04	Jaimy
16-09-2023 12:07	update	16-09-2023_12:07:04	Jaimy
16-09-2023 12:08	update	16-09-2023_12:07:04	Jaimy
16-09-2023 12:17	fetched	4390	Dennis
16-09-2023 12:32	update	16-09-2023_12:07:04	Dennis
16-09-2023 13:29	update	4489	Ellen
16-09-2023 13:42	mail	4489	Ellen
16-09-2023 13:47	update	4500	Dennis
16-09-2023 14:06	update	4500	Jaimy
16-09-2023 14:09	update	4500	Jaimy
16-09-2023 14:10	update	4500	Jaimy
16-09-2023 14:18	insert	4502	Jaimy
16-09-2023 14:30	fetched	4464	Jaimy
16-09-2023 15:03	update	4502	Jaimy
16-09-2023 15:59	update	4438	Jaimy
16-09-2023 15:59	fetched	06-09-2023_12:28:48	Jaimy
16-09-2023 15:59	fetched	02-09-2023_12:31:40	Jaimy
16-09-2023 16:00	fetched	29-08-2023_11:58:50	Jaimy
16-09-2023 16:00	fetched	04-09-2023_12:55:29	Jaimy
16-09-2023 16:14	insert	16-09-2023_16:14:08	Jaimy
18-09-2023 12:42	insert	4505	Ilona
18-09-2023 12:45	insert	4507	Ilona
18-09-2023 12:47	insert	4508	Ilona
18-09-2023 12:51	ordered	16-09-2023_16:14:08	Ilona
18-09-2023 13:44	insert	4509	Ilona
19-09-2023 11:19	ordered	08-09-2023_15:45:47	Ilona
